0, 2876, 4,
2.9627299144e+00, 1.9269150834e+03, 9.0450522807e+02, 2.0160982992e+06, 
2.9925546160e+00, 1.9398208539e+03, 9.3030645444e+02, 2.0335729149e+06, 
3.0215030761e+00, 1.9544323708e+03, 9.3697392429e+02, 2.0475801807e+06, 
3.0999179345e+00, 1.9915603079e+03, 9.6563207388e+02, 2.0909246791e+06, 
3.1401979015e+00, 2.0239835875e+03, 9.8555779846e+02, 2.1184223638e+06, 
3.1718747875e+00, 2.0609917366e+03, 1.0106914110e+03, 2.1484525183e+06, 
3.2120339507e+00, 2.1054371806e+03, 1.0372002281e+03, 2.1850494460e+06, 
3.2411969995e+00, 2.1379793644e+03, 1.0644542764e+03, 2.2119127134e+06, 
3.2640822281e+00, 2.1563055635e+03, 1.0915198504e+03, 2.2305123164e+06, 
3.2786937422e+00, 2.1585967326e+03, 1.1090179345e+03, 2.2389021336e+06, 
3.2990974017e+00, 2.1544600787e+03, 1.1018521378e+03, 2.2469663846e+06, 
3.4305875347e+00, 2.2127305261e+03, 1.1221608901e+03, 2.3193260899e+06, 
3.4486493339e+00, 2.2372658815e+03, 1.1473879920e+03, 2.3383641336e+06, 
3.3927693314e+00, 2.2204991984e+03, 1.1730931588e+03, 2.3155954389e+06, 
3.0751540256e+00, 2.1922870533e+03, 9.6989376005e+02, 2.1277758373e+06, 
1.8924134867e+00, 1.6176586246e+03, 3.6565129137e+02, 1.3626229747e+06, 
1.1877538003e+00, 1.2312891661e+03, 1.2480030169e+01, 9.0118622653e+05, 
1.1662415636e+00, 1.2147374880e+03, 2.6911541102e+00, 8.8503583580e+05, 
1.1583527659e+00, 1.2076626047e+03, -3.9613523863e-01, 8.7920248987e+05, 
1.1594586884e+00, 1.2087048871e+03, 1.6269141457e-02, 8.8003469519e+05, 
1.1595041153e+00, 1.2087424255e+03, 2.6883459890e-02, 8.8006109127e+05, 
1.1593976177e+00, 1.2086432927e+03, -7.3996879943e-03, 8.7998351009e+05, 
