0, +8.5688e+00, +5.0564e+03, +3.0479e+03, +4.4681e+06, 9.958800e-02, 0.000000e+00, -2.736160e-01, 0.000000e+00,
100, +1.6953e+00, +6.1812e+02, +8.6915e+02, +8.3760e+05, 1.699706e-01, 0.000000e+00, -4.669378e-01, 0.000000e+00,
200, +8.5042e-01, +2.1511e+02, +2.4106e+02, +3.6515e+05, 1.866664e-01, 0.000000e+00, -5.128090e-01, 0.000000e+00,
300, +5.3849e-01, +1.7710e+02, +1.3205e+02, +2.1319e+05, 1.912017e-01, 0.000000e+00, -5.252699e-01, 0.000000e+00,
400, +1.0725e-01, +1.9597e+01, +2.1056e+01, +4.6381e+04, 1.920126e-01, 0.000000e+00, -5.274976e-01, 0.000000e+00,
500, +1.1403e-02, +5.6611e+00, +3.3813e+00, +3.6433e+03, 1.919897e-01, 0.000000e+00, -5.274348e-01, 0.000000e+00,
600, +1.5861e-03, +7.9525e-01, +4.4114e-01, +5.2794e+02, 1.919914e-01, 0.000000e+00, -5.274394e-01, 0.000000e+00,
700, +3.1598e-04, +1.5624e-01, +8.6717e-02, +1.0629e+02, 1.919919e-01, 0.000000e+00, -5.274408e-01, 0.000000e+00,
800, +1.0062e-04, +5.2246e-02, +2.7941e-02, +3.3978e+01, 1.919920e-01, 0.000000e+00, -5.274410e-01, 0.000000e+00,
900, +3.3832e-05, +1.7999e-02, +9.4305e-03, +1.1483e+01, 1.919920e-01, 0.000000e+00, -5.274411e-01, 0.000000e+00,
0, +8.5688e+00, +5.0564e+03, +3.0479e+03, +4.4681e+06, 9.958800e-02, 0.000000e+00, -2.736160e-01, 0.000000e+00,
100, +1.6953e+00, +6.1812e+02, +8.6915e+02, +8.3760e+05, 1.699706e-01, 0.000000e+00, -4.669378e-01, 0.000000e+00,
200, +8.5042e-01, +2.1511e+02, +2.4106e+02, +3.6515e+05, 1.866664e-01, 0.000000e+00, -5.128090e-01, 0.000000e+00,
300, +5.3849e-01, +1.7710e+02, +1.3205e+02, +2.1319e+05, 1.912017e-01, 0.000000e+00, -5.252699e-01, 0.000000e+00,
