0, 4719, 4,
1.1594202922e+00, 8.0577624937e+02, 6.4510880607e-07, 5.3000000089e+05, 
1.1594202899e+00, 8.0577624830e+02, 3.4028373292e-12, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.2213834987e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.5448666008e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.0963828441e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.4764029071e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.7446293278e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 7.7642873836e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.0387806051e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.5316583046e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -5.4830117814e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.4465459567e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -9.9412502033e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 9.9746046716e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.0718943072e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.5091386465e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.4105480576e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.3075542343e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.7944306768e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.2932484870e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 5.9325727974e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.4436686905e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.8432333832e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -5.4144282889e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 9.4097886184e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.1765715627e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.3992016353e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.4312168216e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.4396366819e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -9.1040789537e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.1520248969e-14, 5.3000000000e+05, 
