0, 2000, 4,
1.1570881714e+00, 1.9636169077e+00, 1.2074091747e-04, 2.5000173634e+05, 
1.1570939733e+00, 1.9524469318e+00, 1.1527386818e-04, 2.5000171120e+05, 
1.1570997948e+00, 1.9417515010e+00, 1.0807240194e-04, 2.5000169263e+05, 
1.1571056054e+00, 1.9315117245e+00, 1.0388956941e-04, 2.5000167380e+05, 
1.1571113912e+00, 1.9217096320e+00, 1.0169814678e-04, 2.5000165289e+05, 
1.1571171649e+00, 1.9123279097e+00, 9.5908386046e-05, 2.5000163599e+05, 
1.1571228944e+00, 1.9033487973e+00, 9.1547207333e-05, 2.5000161558e+05, 
1.1571285908e+00, 1.8947553725e+00, 8.7461041925e-05, 2.5000159718e+05, 
1.1571342542e+00, 1.8865309229e+00, 8.3424449952e-05, 2.5000158281e+05, 
1.1571398650e+00, 1.8786589263e+00, 7.9956890288e-05, 2.5000156836e+05, 
1.1571454113e+00, 1.8711231770e+00, 7.6841461461e-05, 2.5000155185e+05, 
1.1571509023e+00, 1.8639078823e+00, 7.3937136432e-05, 2.5000153753e+05, 
1.1571563361e+00, 1.8569971846e+00, 7.0894069639e-05, 2.5000152627e+05, 
1.1571616973e+00, 1.8503750463e+00, 6.7584143508e-05, 2.5000151473e+05, 
1.1571669768e+00, 1.8440259882e+00, 6.4562488314e-05, 2.5000150138e+05, 
1.1571721837e+00, 1.8379347222e+00, 6.1337059237e-05, 2.5000149001e+05, 
1.1571773095e+00, 1.8320857600e+00, 6.0134770843e-05, 2.5000147892e+05, 
1.1571823603e+00, 1.8264630282e+00, 5.9323531519e-05, 2.5000147055e+05, 
1.1571873383e+00, 1.8210490990e+00, 5.6053726469e-05, 2.5000146605e+05, 
1.1571922093e+00, 1.8158246535e+00, 5.4497311270e-05, 2.5000145540e+05, 
1.1571969889e+00, 1.8107683640e+00, 5.3306777689e-05, 2.5000144359e+05, 
1.1572016855e+00, 1.8058558804e+00, 5.2248009795e-05, 2.5000143343e+05, 
1.1572062852e+00, 1.8010584183e+00, 5.2852470376e-05, 2.5000142038e+05, 
1.1572107904e+00, 1.7963441206e+00, 5.3521356736e-05, 2.5000140438e+05, 
1.1572152124e+00, 1.7916841333e+00, 5.3896485673e-05, 2.5000138939e+05, 
1.1572195770e+00, 1.7870647998e+00, 5.4772648113e-05, 2.5000138529e+05, 
1.1572239063e+00, 1.7824977505e+00, 5.4986627550e-05, 2.5000139958e+05, 
1.1572282093e+00, 1.7780048267e+00, 5.4423940512e-05, 2.5000143738e+05, 
1.1572325068e+00, 1.7736189917e+00, 5.3514739991e-05, 2.5000150253e+05, 
1.1572365257e+00, 1.7692856401e+00, 4.9841370875e-05, 2.5000155261e+05, 
1.1572405121e+00, 1.7648134898e+00, 5.7641695117e-05, 2.5000149853e+05, 
1.1572384328e+00, 1.7580339091e+00, 8.8240354727e-05, 2.4999954429e+05, 
1.1572481074e+00, 3.7300576953e+00, -1.6819076542e-03, 2.5000412373e+05, 
1.1572961285e+00, 8.1178306805e+00, -5.3892802502e-03, 2.5002724618e+05, 
1.1573931525e+00, 1.3109655996e+01, -9.4750087161e-03, 2.5007289482e+05, 
1.1575531341e+00, 1.8340893296e+01, -1.3907185891e-02, 2.5014372397e+05, 
1.1577828179e+00, 2.3584495379e+01, -1.8460571580e-02, 2.5023828771e+05, 
1.1580769550e+00, 2.8537651300e+01, -2.2974286944e-02, 2.5034916029e+05, 
1.1584118892e+00, 3.2837040809e+01, -2.7199421542e-02, 2.5046232178e+05, 
1.1587444613e+00, 3.6156304429e+01, -3.0785845542e-02, 2.5056052141e+05, 
1.1590254941e+00, 3.8350980779e+01, -3.3403425752e-02, 2.5063083921e+05, 
1.1592232428e+00, 3.9549659205e+01, -3.4927680156e-02, 2.5067128920e+05, 
1.1593366455e+00, 4.0074539537e+01, -3.5529530660e-02, 2.5068966586e+05, 
1.1593884675e+00, 4.0254390831e+01, -3.5562178692e-02, 2.5069625327e+05, 
1.1594071882e+00, 4.0300729237e+01, -3.5347630930e-02, 2.5069818685e+05, 
