4.987374e-02, -1.245947e-04, 3.352139e+00, 1.142737e-04, 9.532190e-01,
5.113636e-02, -1.242483e-04, 3.342617e+00, 1.149826e-04, 9.518717e-01,
5.239899e-02, -1.226233e-04, 3.333185e+00, 1.134261e-04, 9.505351e-01,
5.366162e-02, -1.201939e-04, 3.323904e+00, 1.110432e-04, 9.492178e-01,
5.492424e-02, -1.174717e-04, 3.314825e+00, 1.083887e-04, 9.479271e-01,
5.618687e-02, -1.149566e-04, 3.305941e+00, 1.061541e-04, 9.466623e-01,
5.744949e-02, -1.121909e-04, 3.297259e+00, 1.034871e-04, 9.454245e-01,
5.871212e-02, -1.097250e-04, 3.288782e+00, 1.012051e-04, 9.442142e-01,
5.997475e-02, -1.062765e-04, 3.280477e+00, 9.628258e-05, 9.430267e-01,
6.123737e-02, -1.070537e-04, 3.272281e+00, 9.894778e-05, 9.418532e-01,
6.250000e-02, -1.063955e-04, 3.264134e+00, 9.845323e-05, 9.406850e-01,
6.376263e-02, -1.050081e-04, 3.256055e+00, 9.690893e-05, 9.395251e-01,
6.502525e-02, -1.036319e-04, 3.248084e+00, 9.585582e-05, 9.383789e-01,
6.628788e-02, -1.017849e-04, 3.240247e+00, 9.410954e-05, 9.372507e-01,
6.755051e-02, -9.973293e-05, 3.232552e+00, 9.188282e-05, 9.361414e-01,
6.881313e-02, -9.845558e-05, 3.224982e+00, 9.111250e-05, 9.350488e-01,
7.007576e-02, -9.641266e-05, 3.217541e+00, 8.905817e-05, 9.339734e-01,
7.133838e-02, -9.419823e-05, 3.210260e+00, 8.687308e-05, 9.329198e-01,
7.260101e-02, -9.119256e-05, 3.203137e+00, 8.262490e-05, 9.318880e-01,
7.386364e-02, -9.195735e-05, 3.196106e+00, 8.500899e-05, 9.308682e-01,
7.512626e-02, -9.156758e-05, 3.189105e+00, 8.475416e-05, 9.298515e-01,
7.638889e-02, -9.048486e-05, 3.182149e+00, 8.344051e-05, 9.288401e-01,
7.765152e-02, -8.901906e-05, 3.175269e+00, 8.164787e-05, 9.278387e-01,
7.891414e-02, -8.817969e-05, 3.168475e+00, 8.116319e-05, 9.268486e-01,
8.017677e-02, -8.741895e-05, 3.161765e+00, 8.093312e-05, 9.258696e-01,
8.143939e-02, -8.592871e-05, 3.155154e+00, 7.939963e-05, 9.249041e-01,
8.270202e-02, -8.443483e-05, 3.148650e+00, 7.780131e-05, 9.239530e-01,
8.396465e-02, -8.333084e-05, 3.142236e+00, 7.684161e-05, 9.230142e-01,
8.522727e-02, -8.226409e-05, 3.135909e+00, 7.613117e-05, 9.220871e-01,
8.648990e-02, -8.045078e-05, 3.129698e+00, 7.418845e-05, 9.211760e-01,
8.775253e-02, -7.804782e-05, 3.123609e+00, 7.075042e-05, 9.202820e-01,
8.901515e-02, -7.873525e-05, 3.117592e+00, 7.278040e-05, 9.193976e-01,
9.027778e-02, -7.849900e-05, 3.111597e+00, 7.268520e-05, 9.185155e-01,
9.154040e-02, -7.767430e-05, 3.105633e+00, 7.167218e-05, 9.176371e-01,
9.280303e-02, -7.634546e-05, 3.099729e+00, 6.988769e-05, 9.167666e-01,
9.406566e-02, -7.564555e-05, 3.093889e+00, 6.936690e-05, 9.159048e-01,
9.532828e-02, -7.526597e-05, 3.088109e+00, 6.942553e-05, 9.150510e-01,
9.659091e-02, -7.470258e-05, 3.082386e+00, 6.910895e-05, 9.142047e-01,
9.785354e-02, -7.389276e-05, 3.076721e+00, 6.837119e-05, 9.133662e-01,
9.911616e-02, -7.299207e-05, 3.071123e+00, 6.751990e-05, 9.125369e-01,
1.003788e-01, -7.218332e-05, 3.065593e+00, 6.675905e-05, 9.117169e-01,
1.016414e-01, -7.150832e-05, 3.060116e+00, 6.597148e-05, 9.109041e-01,
1.029040e-01, -7.095267e-05, 3.054666e+00, 6.543850e-05, 9.100944e-01,
1.041667e-01, -7.007943e-05, 3.049271e+00, 6.482830e-05, 9.092923e-01,
1.054293e-01, -6.896364e-05, 3.043982e+00, 6.359189e-05, 9.085053e-01,
1.066919e-01, -6.907379e-05, 3.038729e+00, 6.390161e-05, 9.077228e-01,
1.079545e-01, -6.929784e-05, 3.033452e+00, 6.396889e-05, 9.069362e-01,
1.092172e-01, -6.968955e-05, 3.028145e+00, 6.444369e-05, 9.061443e-01,
1.104798e-01, -7.008900e-05, 3.022825e+00, 6.481833e-05, 9.053498e-01,
1.117424e-01, -7.143792e-05, 3.017457e+00, 6.603854e-05, 9.045476e-01,
1.130051e-01, -7.504966e-05, 3.011928e+00, 6.931913e-05, 9.037203e-01,
1.142677e-01, -8.276616e-05, 3.006002e+00, 7.636030e-05, 9.028328e-01,
1.155303e-01, -9.665678e-05, 2.999283e+00, 8.912948e-05, 9.018252e-01,
1.167929e-01, -1.174546e-04, 2.991230e+00, 1.084743e-04, 9.006156e-01,
1.180556e-01, -1.414463e-04, 2.981357e+00, 1.314135e-04, 8.991303e-01,
1.193182e-01, -1.562618e-04, 2.969755e+00, 1.475112e-04, 8.973811e-01,
1.205808e-01, -1.292379e-04, 2.957960e+00, 1.282282e-04, 8.956026e-01,
1.218434e-01, -3.874220e-06, 2.951294e+00, 1.911064e-05, 8.936601e-01,
1.231061e-01, -3.716720e-05, 2.959564e+00, 3.820336e-05, 8.854139e-01,
1.243687e-01, -5.199724e-05, 2.946005e+00, 2.428057e-04, 8.363048e-01,
